year,rating,country_clean,iso3,country_name,CC.EST,GE.EST,RQ.EST,RL.EST,NY.GDP.MKTP.KD.ZG,BN.CAB.XOKA.GD.ZS,NE.TRD.GNFS.ZS,GGSB_NPGDP,GGXWDG_NGDP,PCPI,REER_IX_RY2010_ACW_RCPI
2020,B,Benin,BEN,Benin,-0.0399823486804962,-0.290913850069046,-0.483431756496429,-0.76691859960556,3.84879240030133,-1.74648575797682,44.8332333768726,,46.142,94.408,
2021,B+,Benin,BEN,Benin,-0.170538559556007,-0.23760136961937,-0.447988480329514,-0.626956880092621,7.1554516457574,-4.15352071063382,48.0548608324409,,50.288,96.044,
2022,B+,Benin,BEN,Benin,-0.0898572877049446,-0.170590236783028,-0.348364651203156,-0.596109390258789,6.25294705373625,-5.68712530548323,44.3815928877424,,54.187,97.342,
2023,B+,Benin,BEN,Benin,-0.0495794489979744,-0.218984127044678,-0.295836299657822,-0.505709648132324,6.3527773854442,-8.17628006592928,44.6631308180211,,54.904,100.0,
2024,B+,Benin,BEN,,,,,,,,,,53.435,101.165,
2025,B+,Benin,BEN,,,,,,,,,,50.741,103.289,
2012,AA,Bermuda,BMU,Bermuda,1.26053082942963,1.00228774547577,1.32121312618256,1.09636723995209,-5.30529910675297,14.5337206234213,73.7823030616219,,,,
2013,AA-,Bermuda,BMU,Bermuda,1.25358092784882,1.00963115692139,1.3194192647934,1.10143828392029,-0.279708545423034,13.0015680806387,76.2701066974999,,,,
2014,A+,Bermuda,BMU,Bermuda,1.2206939458847,0.948003530502319,0.880748271942139,0.0195597112178802,-3.70106759364258,12.7467918685619,76.5167474588353,,,,
2015,A+,Bermuda,BMU,Bermuda,1.15172910690308,0.961984634399414,0.898378431797028,0.83020007610321,0.775529699568978,14.1692141819505,73.2954985174785,,,,
2016,A+,Bermuda,BMU,Bermuda,1.15941143035889,1.27626776695251,0.860476732254028,0.811602592468262,-0.657206304259205,12.2608303872275,72.7499093828891,,,,
2017,A+,Bermuda,BMU,Bermuda,1.17178130149841,1.33035838603973,0.831705510616302,0.814765870571136,3.61141983706115,13.1637987135115,72.3924284503794,,,,
2018,A+,Bermuda,BMU,Bermuda,1.17894005775452,1.32700169086456,0.813936293125153,0.816772699356079,-0.432801300339307,12.3021020474022,77.5552703807388,,,,
2019,A+,Bermuda,BMU,Bermuda,1.17618942260742,1.30714297294617,0.835124850273132,0.784174919128418,0.307106461240664,11.2979726598327,77.5601016506443,,,,
2020,A+,Bermuda,BMU,Bermuda,1.26545393466949,1.47009336948395,0.930365979671478,0.621794641017914,-6.82757303480177,12.3973356197448,69.1937002313222,,,,
2021,A+,Bermuda,BMU,Bermuda,1.2796870470047,1.47138118743896,0.946981251239777,0.635468721389771,4.60742917109469,13.1996284714516,71.4081698076429,,,,
2022,A+,Bermuda,BMU,Bermuda,1.27027237415314,1.21938359737396,0.972116887569427,0.692381620407104,6.47622571186707,14.4112672754604,75.1972250263227,,,,
2023,A+,Bermuda,BMU,Bermuda,1.25135612487793,1.20168173313141,0.931279718875885,0.683675646781921,4.91721557264164,15.3894080314537,73.5909186382666,,,,
2024,A+,Bermuda,BMU,,,,,,,,,,,,
2025,A+,Bermuda,BMU,,,,,,,,,,,,
2012,BB-,Bolivia,BOL,Bolivia,-0.727891862392426,-0.359967857599258,-0.832377791404724,-1.01876401901245,5.12227558091767,7.2736779094105,84.9487611684942,,35.394,80.102,106.657081563839
2013,BB-,Bolivia,BOL,Bolivia,-0.58796888589859,-0.378559440374374,-0.786389470100403,-1.05095064640045,6.79601142810857,3.4377206274777,81.2309075267174,,36.097,84.697,112.270869053631
2014,BB-,Bolivia,BOL,Bolivia,-0.628802955150604,-0.581926763057709,-0.886673927307129,-1.05833506584167,5.46056950635116,1.71604883648801,85.2644695625131,,37.603,89.58,120.129565352147
2015,BB,Bolivia,BOL,Bolivia,-0.717874646186829,-0.676909506320953,-0.919425427913666,-1.16211700439453,4.8571871797142,-5.86726594426454,67.9328451905248,,40.905,93.218,137.629013079331
2016,BB-,Bolivia,BOL,Bolivia,-0.7748863697052,-0.600444853305817,-1.01973187923431,-1.23873949050903,4.26392086382097,-5.61927215929092,56.4010345026573,,46.49,96.596,143.456442161543
2017,BB-,Bolivia,BOL,Bolivia,-0.701330721378326,-0.395564675331116,-0.995769381523132,-1.24510812759399,4.19520633360403,-4.13313217775545,45.5761123650708,,51.26,99.323,140.75839453946
2018,BB-,Bolivia,BOL,Bolivia,-0.688641130924225,-0.329585134983063,-1.00710666179657,-1.21190083026886,2.86808404814794,-3.56297103526121,46.9261953417368,,53.076,101.579,144.12958951003
2019,B+,Bolivia,BOL,Bolivia,-0.781365752220154,-0.790566325187683,-1.00195634365082,-1.18941926956177,1.50672102666863,-2.78472958459749,45.8209732749024,,58.626,103.447,150.776532685472
2020,B,Bolivia,BOL,Bolivia,-0.844824612140656,-0.726455271244049,-1.03529012203217,-1.21863114833832,-12.7194690092717,-0.0376136227262251,37.5164342446486,,77.971,104.422,158.993531613987
2021,B,Bolivia,BOL,Bolivia,-0.883800148963928,-0.763246834278107,-1.16856575012207,-1.17760181427002,10.0290488827886,3.32421194395374,47.6670843158984,,81.409,105.191,152.442081359426
2022,B,Bolivia,BOL,Bolivia,-0.889700353145599,-0.564738214015961,-1.21053624153137,-1.30140423774719,3.74741781241461,2.26510260577012,57.5249335789631,,80.1,107.028,151.258324086737
2023,B-,Bolivia,BOL,Bolivia,-0.838301062583923,-0.639481067657471,-1.17711877822876,-1.21933794021606,2.51636590154891,-2.18712081104795,49.6083255594597,,90.777,109.786,148.807113802426
2024,CCC,Bolivia,BOL,,,,,,,,,,97.951,115.385,156.577249118607
2025,CCC-,Bolivia,BOL,,,,,,,,,,93.706,139.407,181.865628144009
2012,BBB,Brazil,BRA,Brazil,-0.0468542315065861,-0.16054867208004,0.173244088888168,-0.0769327953457832,1.92117598509462,-3.75941536826245,25.1142736103322,-3.702,61.614,23066633284567.33,91.9871995558162
2013,BBB,Brazil,BRA,Brazil,-0.0979596078395844,-0.119030974805355,0.146290123462677,-0.0920452028512955,3.0048226702888,-3.57422104702554,25.7859573281452,-5.236,59.595,24497737755913.42,86.4106920039722
2014,BBB,Brazil,BRA,Brazil,-0.366117089986801,-0.175920635461807,-0.0282199531793594,-0.0529657602310181,0.503955740273241,-4.49883030905232,24.685405813292,-7.749,61.617,26048244961124.08,84.591952059663
2015,BB+,Brazil,BRA,Brazil,-0.457840710878372,-0.255271553993225,-0.181910037994385,-0.187332957983017,-3.54576339347278,-3.5183920728161,26.9536259372369,-8.763,71.73,28400440595910.17,69.6112363125514
2016,BB,Brazil,BRA,Brazil,-0.446095585823059,-0.249387070536613,-0.189951747655869,-0.201301991939545,-3.2759169063211,-1.70011360207642,24.5336820770756,-6.479,77.422,30882511530234.42,73.2379084542372
2017,BB,Brazil,BRA,Brazil,-0.559814631938934,-0.317140609025955,-0.130978867411613,-0.305428564548492,1.32286905390815,-1.22429942889483,24.3197343741684,-6.777,82.745,31946817701225.17,79.7320390286793
2018,BB-,Brazil,BRA,Brazil,-0.480954378843307,-0.520569622516632,-0.293125450611115,-0.30234295129776,1.78366676137003,-2.80752036371842,28.876203376153,-6.371,84.777,33117565218738.08,71.4190013428467
2019,BB-,Brazil,BRA,Brazil,-0.40789270401001,-0.234114676713943,-0.121404096484184,-0.224319815635681,1.22077782271943,-3.41429111497121,28.8902578697354,-4.639,87.118,34353857264335.92,70.0048421555052
2020,BB-,Brazil,BRA,Brazil,-0.429083496332169,-0.465709209442139,-0.111011527478695,-0.231919765472412,-3.27675879612903,-1.64103535066212,32.3020785443492,-9.898,96.007,35457162626753.91,55.5820899132371
2021,BB-,Brazil,BRA,Brazil,-0.499217957258224,-0.492990374565125,-0.121613994240761,-0.301417380571365,4.7626043797061,-2.35822088025659,37.6563307592575,-3.613,88.934,38400665110472.0,53.7875110700481
2022,BB-,Brazil,BRA,Brazil,-0.566354334354401,-0.588259339332581,-0.220437631011009,-0.257879137992859,3.01669435408112,-2.14967710619443,38.8160659764321,-5.401,83.939,41964222399270.09,60.4143813772327
2023,BB,Brazil,BRA,Brazil,-0.503643155097961,-0.546764314174652,-0.29647821187973,-0.308802843093872,3.24165532813583,-1.23558182662996,33.6662298301284,-7.042,84.001,43891861505252.16,63.3261841246652
2024,BB,Brazil,BRA,,,,,,,,,-7.474,87.284,45808802547407.5,60.6943707179742
2025,BB,Brazil,BRA,,,,,,,,,-8.827,91.424,48184695119160.59,59.2272440938227
2012,BBB-,Bulgaria,BGR,Bulgaria,-0.281460791826248,-0.0283869281411171,0.574710845947266,-0.115051358938217,0.748815411928831,-0.973570351440539,123.971322714174,-0.549,16.545,102.327,100.017857311741
2013,BBB-,Bulgaria,BGR,Bulgaria,-0.327892512083054,-0.0132329864427447,0.549109816551208,-0.147255629301071,-0.542751388861134,1.21578102455384,129.688682986482,-1.325,17.165,102.721,100.88991262217
2014,BBB-,Bulgaria,BGR,Bulgaria,-0.303166449069977,-0.112378895282745,0.585273623466492,-0.0820291489362717,0.949449090947894,2.19248481630297,130.248377115245,-3.033,26.266,101.077,100.175193088056
2015,BBB-,Bulgaria,BGR,Bulgaria,-0.346440643072128,-0.0125585971400142,0.57826828956604,-0.159493550658226,3.39755336780412,0.0183981701477746,126.73664221295,-2.702,25.359,99.998,97.0795329943639
2016,BBB-,Bulgaria,BGR,Bulgaria,-0.260855674743652,0.0888326391577721,0.70129007101059,-0.140443801879883,3.02662841229517,3.10225979122961,122.805514356513,1.369,27.007,98.676,97.2975363949848
2017,BBB,Bulgaria,BGR,Bulgaria,-0.196330279111862,0.0980096459388733,0.65778660774231,-0.1249605640769,2.74592676054861,3.24645323045642,129.634429048004,0.577,22.919,99.848,98.5512620419295
2018,BBB,Bulgaria,BGR,Bulgaria,-0.188220024108887,0.111848846077919,0.60575270652771,-0.105849832296371,2.33015213407045,0.574532429686938,129.166502930632,-0.147,20.1,102.476,101.851376038723
2019,BBB,Bulgaria,BGR,Bulgaria,-0.181220516562462,0.173703476786613,0.530806183815002,-0.0374133922159672,3.79331765354152,1.65792966363519,125.260418346411,0.076,18.382,104.994,102.3788505696
2020,BBB,Bulgaria,BGR,Bulgaria,-0.3223497569561,-0.214027836918831,0.460990726947784,-0.127672985196114,-3.13323303076419,0.363188169076086,110.423899846249,-1.403,22.715,106.274,105.343066919047
2021,BBB,Bulgaria,BGR,Bulgaria,-0.258131921291351,-0.173440277576447,0.433977693319321,-0.068868450820446,7.82817232822165,-1.03411436990744,121.214088263823,-3.543,23.838,109.295,106.752429805326
2022,BBB,Bulgaria,BGR,Bulgaria,-0.158206030726433,-0.271232962608337,0.320686906576157,-0.107922710478306,4.0838640915123,-2.6843478720356,138.844877241238,-1.453,22.484,123.524,112.076393986721
2023,BBB,Bulgaria,BGR,Bulgaria,-0.137721657752991,0.047112051397562,0.40789669752121,-0.00685768062248826,1.68151074972904,-0.875603454034738,119.899505956556,-3.249,22.886,134.146,117.936178448435
2024,BBB,Bulgaria,BGR,,,,,,,,,-3.193,24.078,137.63,117.793810936373
2025,BBB,Bulgaria,BGR,,,,,,,,,-3.655,28.416,142.633,120.665192716222
2012,B+,Cabo Verde,CPV,Cabo Verde,0.885680317878723,0.0534557551145554,0.0197162088006735,0.514070093631744,1.08364848376166,-12.7312450215892,90.649916554117,,82.937,98.021,
2013,B+,Cabo Verde,CPV,Cabo Verde,0.851966083049774,0.0416815020143986,-0.115504145622253,0.551066100597382,0.632136727385131,-5.2914571085641,86.1698600308418,,93.523,99.497,
2014,B,Cabo Verde,CPV,Cabo Verde,0.970862925052643,0.0374637916684151,-0.241273880004883,0.661852240562439,0.696666840118581,-8.2745528647665,91.3038524117221,,105.696,99.259,
2015,B,Cabo Verde,CPV,Cabo Verde,0.929722607135773,0.16827255487442,-0.162442341446877,0.567587554454803,0.936026507808833,-2.89127851947954,94.0084870167993,,115.745,99.401,
2016,B,Cabo Verde,CPV,Cabo Verde,0.844147324562073,0.113703817129135,-0.194087252020836,0.284915566444397,4.28071482662371,-3.4671600025876,95.3781398609533,,115.632,97.974,
2017,B,Cabo Verde,CPV,Cabo Verde,0.796454071998596,0.14313443005085,-0.0798579379916191,0.352905750274658,4.5513148102974,-6.99311648831081,100.052133904219,,112.994,98.741,
2018,B,Cabo Verde,CPV,Cabo Verde,0.755423963069916,0.340908616781235,-0.0363074876368046,0.393062382936478,3.70696458310842,-4.40170436068748,105.867524052105,,112.282,100.0,
2019,B,Cabo Verde,CPV,Cabo Verde,0.851012945175171,0.278803288936615,-0.0247740764170885,0.446793973445892,6.94782634051859,-0.968698566651976,103.602656463726,,109.761,101.106,
2020,B-,Cabo Verde,CPV,Cabo Verde,0.846103608608246,0.199302867054939,0.160896986722946,0.430836319923401,-20.8052758990735,-15.6834304999368,78.3934545931901,,144.284,101.718,
2021,B-,Cabo Verde,CPV,Cabo Verde,1.0163791179657,0.00169475981965661,0.26886397600174,0.327734887599945,7.03353010694514,-12.2149776787505,77.4550586265341,,149.522,103.614,
2022,B-,Cabo Verde,CPV,Cabo Verde,0.959875285625458,0.0208359286189079,0.263682216405869,0.398660928010941,15.843675684642,-3.48336678220335,96.9941368513357,,127.599,111.831,
2023,B-,Cabo Verde,CPV,Cabo Verde,0.984857201576233,0.0136766647920012,0.242902502417564,0.400105774402618,4.7947613911073,-2.76950697327033,95.0324943346692,,117.516,115.987,
2024,B,Cabo Verde,CPV,,,,,,,,,,111.23,117.147,
2025,B,Cabo Verde,CPV,,,,,,,,,,106.018,118.905,
2012,B,Cameroon,CMR,Cameroon,-1.27243947982788,-0.905474781990051,-0.931122064590454,-1.04293036460876,4.62597872209571,-3.17006037197893,50.0360127271229,,14.874,227.396,96.430164378541
2013,B,Cameroon,CMR,Cameroon,-1.21772301197052,-0.925760507583618,-0.959768235683441,-1.05831813812256,4.99552916130783,-3.34459990547818,49.6745363462134,,17.472,232.058,98.9454436873206
2014,B,Cameroon,CMR,Cameroon,-1.17888414859772,-0.81291788816452,-0.898471713066101,-0.897853672504425,5.71981814509198,-3.8530031990371,50.8323893087648,,20.707,236.363,99.7516765679765
2015,B,Cameroon,CMR,Cameroon,-1.09658634662628,-0.833807587623596,-0.936662197113037,-0.998327970504761,5.66695298703932,-3.64384590025673,45.5401468279393,,31.62,242.694,93.5394378064265
2016,B,Cameroon,CMR,Cameroon,-1.1794182062149,-0.822786748409271,-0.809304058551788,-1.0590637922287,4.53579423678801,-3.06806029650276,40.6386315268268,,32.108,244.812,95.5101389269977
2017,B,Cameroon,CMR,Cameroon,-1.22516858577728,-0.861256957054138,-0.846451878547668,-1.05129599571228,3.54117654926007,-2.63102845264373,39.1990216052629,,36.539,246.38,96.3324811598657
2018,B,Cameroon,CMR,Cameroon,-1.1630687713623,-0.857635021209717,-0.812619864940643,-1.10305547714233,3.95551423892049,-3.52725517847681,40.587602877028,,38.335,249.001,97.7615360843089
2019,B,Cameroon,CMR,Cameroon,-1.21736109256744,-0.866082966327667,-0.847178757190704,-1.14145791530609,3.47505998194981,-4.27316997253141,43.3785132480415,,41.597,255.118,96.7391906655363
2020,B,Cameroon,CMR,Cameroon,-1.13953602313995,-0.931410908699036,-0.830199360847473,-1.16767132282257,0.259932915907115,-3.70931267651988,33.7388313623871,,44.858,261.369,99.6923120323584
2021,B,Cameroon,CMR,Cameroon,-1.11598348617554,-0.904558956623077,-0.934422612190247,-1.11640584468842,3.33885747179505,-3.98670897608131,36.7308347188558,,47.154,267.281,99.8297770200906
2022,B,Cameroon,CMR,Cameroon,-1.12971425056458,-0.881507813930511,-0.898889482021332,-1.03893566131592,3.7367840056412,-3.39397488391441,41.2866025594679,,45.579,283.992,96.865277229914
2023,B,Cameroon,CMR,Cameroon,-1.16255974769592,-0.906262576580048,-0.913473010063171,-1.03819787502289,3.34756290750219,-4.13580101370032,37.8903321242578,,43.148,304.969,104.913943709677
2024,B,Cameroon,CMR,,,,,,,,,,42.83,318.718,108.816006151763
2025,B,Cameroon,CMR,,,,,,,,,,37.916,330.457,112.85528732336
2012,AAA,Canada,CAN,Canada,1.91890442371368,1.75697004795074,1.70719468593597,1.75642120838165,1.75566129145483,-3.53224767688727,62.5955489395005,-2.285,87.151,121.675,101.073848454867
2013,AAA,Canada,CAN,Canada,1.87937796115875,1.78074109554291,1.72989094257355,1.74750757217407,2.32581354806429,-3.14687545091253,62.2310749013405,-1.495,87.605,122.817,97.4992989053407
2014,AAA,Canada,CAN,Canada,1.83219265937805,1.75371766090393,1.83872532844543,1.88629722595215,2.87346677785811,-2.31892137730875,64.3786621564923,-0.558,85.541,125.158,91.517596468721
2015,AAA,Canada,CAN,Canada,1.84565019607544,1.7309353351593,1.70605802536011,1.8071414232254,0.649971001734855,-3.51398716666024,66.1649020669781,0.019,92.029,126.567,83.26611285822
2016,AAA,Canada,CAN,Canada,1.94446551799774,1.7445410490036,1.72741413116455,1.8009147644043,1.03855092490855,-3.093111446907,65.3636845215556,0.05,92.397,128.375,81.7088916327419
2017,AAA,Canada,CAN,Canada,1.88144600391388,1.81557297706604,1.87965595722198,1.76343929767609,3.03383491200222,-2.8034274767599,65.1010608504649,-0.314,90.942,130.425,82.9267558983103
2018,AAA,Canada,CAN,Canada,1.79020822048187,1.67513394355774,1.69941985607147,1.71514165401459,2.74296344906655,-2.38507161087906,66.5998858508762,0.046,90.776,133.383,82.4254103748804
2019,AAA,Canada,CAN,Canada,1.72989678382874,1.69731068611145,1.71000242233276,1.71977615356445,1.90843194590616,-1.95170274818579,66.1714852804959,-0.23,90.21,135.983,81.7146462668617
2020,AA+,Canada,CAN,Canada,1.56571280956268,1.59831285476685,1.5925897359848,1.61910331249237,-5.03823343468899,-2.01049352658992,61.1567709632763,-8.22,118.066,136.958,80.842517813764
2021,AA+,Canada,CAN,Canada,1.61626875400543,1.5614572763443,1.61376404762268,1.59289026260376,5.95052802804381,-0.0219632282728957,62.2468367159421,-2.017,112.617,141.608,84.7597336365759
2022,AA+,Canada,CAN,Canada,1.65857303142548,1.56661772727966,1.67709279060364,1.56462013721466,4.18903628100851,-0.288416485092606,67.3176215563989,0.038,104.207,151.208,84.2283533364594
2023,AA+,Canada,CAN,Canada,1.67150104045868,1.51680326461792,1.64471042156219,1.47300565242767,1.52874550838358,-0.633319898544557,66.6323313370668,0.004,107.711,157.083,81.2523749736365
2024,AA+,Canada,CAN,,,,,,,,,-0.776,111.302,160.85,80.5109414546979
2025,AA+,Canada,CAN,,,,,,,,,-1.554,113.937,164.007,78.3698385935838
2024,B-,Chad,TCD,,,,,,,,,,32.659,115.399,
2025,B-,Chad,TCD,,,,,,,,,,31.531,120.006,
2012,A+,Chile,CHL,Chile,1.54359126091003,1.17844355106354,1.53619813919067,1.28765678405762,6.15534001855494,-5.32849119001729,68.156142891334,-0.378,11.939,82.853,102.890709238996
2013,A+,Chile,CHL,Chile,1.49892818927765,1.15803158283234,1.48287189006805,1.25513780117035,3.30850824710085,-4.77606541666957,65.1432879523879,-0.532,12.784,84.34,101.353223939315
2014,A+,Chile,CHL,Chile,1.44073414802551,1.03507494926453,1.48458957672119,1.34870362281799,1.79264947139259,-3.46029991877659,65.6346281218887,-0.509,15.02,88.316,91.8720465470331
2015,A+,Chile,CHL,Chile,1.18245732784271,0.918835580348969,1.31984269618988,1.21972906589508,2.15194249981184,-2.73506821605392,59.3491104775309,0.478,17.375,92.157,90.9853045394389
2016,A+,Chile,CHL,Chile,1.02276110649109,0.833843767642975,1.36390829086304,0.96039354801178,1.753038749071,-2.62065852365988,56.0578610877723,-0.976,21.101,95.647,92.6351536177015
2017,A,Chile,CHL,Chile,1.00165581703186,0.809455633163452,1.32549917697906,0.981475472450256,1.35769537343957,-2.75779980852367,56.0261589675707,-2.023,23.652,97.734,95.8134366155281
2018,A,Chile,CHL,Chile,0.958202481269836,0.907178461551666,1.30045235157013,0.940260529518127,3.99002947789977,-4.48367554777815,58.177050633437,-1.533,25.798,100.001,97.0296743499097
2019,A,Chile,CHL,Chile,0.97893089056015,0.863498628139496,1.15849316120148,0.924216628074646,0.634367533828438,-5.21244978814827,57.6117545680829,-1.707,28.33,102.255,92.1410046614516
2020,A-,Chile,CHL,Chile,1.10613715648651,0.705044686794281,0.948647737503052,0.930162131786346,-6.14347479224092,-1.94941123362021,58.1828635629748,-1.551,32.38,105.369,84.6077537353781
