Friday_of_Week,NFCI,ANFCI,Risk,Credit,Leverage,Nonfinancial_Leverage
03/18/2011,-0.543566729981347,-0.483900169541845,-0.350253305777531,-0.360564717144,-0.0597291011660786,-1.2585651388977
03/25/2011,-0.548535712466316,-0.494706895566794,-0.360986422208715,-0.358171465243597,-0.0373157306473261,-1.26096974762764
04/01/2011,-0.559275301146529,-0.522138767738512,-0.376853226388817,-0.359042571281663,-0.0126989185971619,-1.26374072510239
04/08/2011,-0.573572947744878,-0.552549462967211,-0.395080520957479,-0.362618496027051,0.013088101069531,-1.26688157795755
04/15/2011,-0.586947233587883,-0.572003533797049,-0.412134601091288,-0.366604838810759,0.0387550209606714,-1.27038743695191
04/22/2011,-0.596454068458649,-0.576911111067723,-0.42487507027733,-0.36944330550241,0.062998215620798,-1.27424264525908
04/29/2011,-0.600169589977394,-0.575816084804204,-0.431682545037764,-0.369863031169816,0.0850299599235126,-1.27842780691896
05/06/2011,-0.596998930070041,-0.578128262147121,-0.432058029804125,-0.366749407449882,0.104335088515967,-1.28291709888748
05/13/2011,-0.587659389640364,-0.585142972263507,-0.427194712829711,-0.359919251322365,0.121250526651086,-1.28768023486267
05/20/2011,-0.57532245569542,-0.59554139231353,-0.419109426772882,-0.350759863142526,0.136382983488804,-1.2926841869273
05/27/2011,-0.561529132473199,-0.598506215197625,-0.409075566634538,-0.340499717773069,0.151316849295547,-1.29789447904146
06/03/2011,-0.548173135241023,-0.588000909253871,-0.398097884100457,-0.330750756555893,0.168166792586205,-1.30327620182242
06/10/2011,-0.535872458773329,-0.562718427620761,-0.386544833570015,-0.322406554982741,0.189512014337641,-1.30879568733914
06/17/2011,-0.527074485632899,-0.540625889583789,-0.37547052468477,-0.316221514584523,0.217513136350466,-1.31442152025187
06/24/2011,-0.520016009412681,-0.5323258003799,-0.364729949218923,-0.310443812146975,0.254980134462778,-1.32012583666481
07/01/2011,-0.513014057367714,-0.543164736476175,-0.352672441391293,-0.303279721014964,0.302996039857317,-1.32588507109313
07/08/2011,-0.500916883955857,-0.560440139688957,-0.337607079825072,-0.290661620337297,0.362883194522548,-1.33168290648766
07/15/2011,-0.478394445220024,-0.560162815769071,-0.316392008082793,-0.268940140598275,0.433967839370542,-1.33750656359178
07/22/2011,-0.444057008842361,-0.526074280820642,-0.287269304684012,-0.237401768396687,0.514637461896097,-1.34335204992863
07/29/2011,-0.395083643995504,-0.450765821071141,-0.24972942856877,-0.194472283258405,0.60255706859018,-1.34922213915503
08/05/2011,-0.331127649236626,-0.342790614910086,-0.203420824461319,-0.1414995779159,0.694418455389318,-1.35512553030629
08/12/2011,-0.259458408995207,-0.230497749539198,-0.152514219798462,-0.0830253725606966,0.785621688103292,-1.36107502255405
08/19/2011,-0.196140743886982,-0.14660334877272,-0.107169166335592,-0.0259890234752569,0.870888278274126,-1.36708550002261
08/26/2011,-0.137794721092526,-0.0857348954578981,-0.0650981474319977,0.0268665484217928,0.946383092116451,-1.37317152522108
09/02/2011,-0.0952603658871845,-0.0514819187872996,-0.0332345670617032,0.0694839986833354,1.00892219066527,-1.37934471802716
09/09/2011,-0.0634422828001752,-0.0228386037070209,-0.00902781787674058,0.10184989356502,1.05550873025591,-1.38561195794508
09/16/2011,-0.045618943046699,0.00374777026669423,0.00536115283719931,0.122024842076214,1.08476018847818,-1.39197298965635
09/23/2011,-0.0366639677443382,0.0289009447089854,0.0134167793621736,0.130942014298787,1.09709376676105,-1.39841855501885
09/30/2011,-0.0389519045837855,0.034308664852515,0.0146360939935678,0.12932544395822,1.0919048155127,-1.4049300819016
10/07/2011,-0.0506695172866774,0.0101524981614398,0.01007141139224,0.1199491402885,1.07089623513009,-1.4114840737677
10/14/2011,-0.0722085160930209,-0.0438181380665278,0.000816182196497546,0.10478676889071,1.03577503432721,-1.41804100878754
10/21/2011,-0.0903403439147132,-0.0998666077644793,-0.00651076028739983,0.0912357443974103,0.989698793690601,-1.42456582457862
10/28/2011,-0.104474615239777,-0.140039671849088,-0.0116970896767104,0.0816641313503142,0.93540611356147,-1.43101890263575
11/04/2011,-0.106029619531045,-0.142671258205328,-0.0108604752398519,0.0802928016790835,0.876254722538809,-1.4373594825421
11/11/2011,-0.09875553468593,-0.114756903709428,-0.00586459968628832,0.0856902864768476,0.814223087012222,-1.44354554156284
11/18/2011,-0.0862957128911325,-0.0732070767590223,0.000165257916649239,0.0956644942446487,0.752171931525789,-1.44953357099683
11/25/2011,-0.0734673611139922,-0.0381673705439981,0.0050345736112711,0.10624349107243,0.690963479856992,-1.455276883098
12/02/2011,-0.0719262116776086,-0.0338730149658432,0.00329973070940197,0.111147083629159,0.631183597218149,-1.46072494866964
12/09/2011,-0.0781668553852576,-0.0495033854674884,-0.00522717816070641,0.110179602414112,0.573775583994722,-1.46582252476558
12/16/2011,-0.0919549263686768,-0.0738970537654187,-0.0200828596139381,0.102092605582643,0.518599442522163,-1.47050823906129
12/23/2011,-0.116345052484762,-0.103049917411725,-0.0423612158992599,0.0849675388311182,0.465466632073871,-1.47471490357473
12/30/2011,-0.150434800310963,-0.134793541283707,-0.0720006962929437,0.0600755271692302,0.414168293632629,-1.47837175723559
01/06/2012,-0.191773409477161,-0.172418371689879,-0.107489596890669,0.0295051615938074,0.364853992058785,-1.48140469583979
01/13/2012,-0.238043682141404,-0.224125543959151,-0.147263984017706,-0.00437759064195015,0.318316159090364,-1.48373405566994
01/20/2012,-0.284058039317575,-0.286378745682971,-0.187461617028238,-0.0384083641629502,0.275103660613905,-1.48529520554058
01/27/2012,-0.325697383366869,-0.347485773629332,-0.225278260668169,-0.0696781761764214,0.236117641031759,-1.4860281348923
02/03/2012,-0.358300318167846,-0.391181726197796,-0.257750740556618,-0.095201929736979,0.201710991787755,-1.48588648555798
02/10/2012,-0.382126545086422,-0.413086586788783,-0.284218013026397,-0.114944014830387,0.17275349465011,-1.48484337331393
02/17/2012,-0.397737266507182,-0.41515954361705,-0.304371540779619,-0.129029092185609,0.149357249175241,-1.48289305315848
02/24/2012,-0.409765981320217,-0.414554686653374,-0.319390587632287,-0.140195622770452,0.13172746526972,-1.48005314958875
03/02/2012,-0.420711258880688,-0.423293737334937,-0.330878009032044,-0.149424159005695,0.119958248825688,-1.47636779664684
03/09/2012,-0.428896846175921,-0.43946807009646,-0.338497881180416,-0.15623689464995,0.114356007719803,-1.47190686480998
03/16/2012,-0.436426664244092,-0.461626294471197,-0.342805356958415,-0.161832996401342,0.114749065412625,-1.4667673491118
03/23/2012,-0.440127027047497,-0.474745728323306,-0.343766796768934,-0.163975390251033,0.121289989719539,-1.46107274588376
03/30/2012,-0.438077824840057,-0.468807357671263,-0.341788059365377,-0.160547164482385,0.133513262065092,-1.45496632352671
04/06/2012,-0.430496593755531,-0.447649819236362,-0.336643480688986,-0.151537093728876,0.150612108196247,-1.44859808931002
04/13/2012,-0.417734279067811,-0.419318302546624,-0.329379890534855,-0.135948798686062,0.171289654132544,-1.44214758845167
04/20/2012,-0.402103416302151,-0.394247150832962,-0.3210248293742,-0.114689901485258,0.193878889572622,-1.43576527828529
04/27/2012,-0.381111164899134,-0.371466979241056,-0.309533673205772,-0.0879506916274233,0.216769698079388,-1.42959446086594
05/04/2012,-0.355063772326117,-0.346274186813279,-0.294993724941794,-0.0571218700684403,0.238526896754291,-1.42375935449453
05/11/2012,-0.323519536780263,-0.309716937019208,-0.277463136444724,-0.0232494372542031,0.257278433105023,-1.41835895276552
05/18/2012,-0.290140598611273,-0.260304252087527,-0.258765345708092,0.0102667666040624,0.271802814272544,-1.41346677467149
05/25/2012,-0.263483895115307,-0.212128590253231,-0.243224945427784,0.0383882011904514,0.280805639953329,-1.40913291272695
06/01/2012,-0.244469499767124,-0.17395511129426,-0.232887339995303,0.0600457921434905,0.284217527565248,-1.40538400657835
06/08/2012,-0.237140427800806,-0.161193758051046,-0.229935977969169,0.0726134654136725,0.282109635815715,-1.40222665221906
06/15/2012,-0.242626190747063,-0.17823054555405,-0.23613410097426,0.0759592166579578,0.275367621085761,-1.39965028607688
06/22/2012,-0.258029376174354,-0.215599469074321,-0.250507506438642,0.0713888527174812,0.265640938830932,-1.3976291311187
06/29/2012,-0.277377392788568,-0.256065601041384,-0.269367426144068,0.0615095986580709,0.254109492947379,-1.39612749131541
07/06/2012,-0.300416767856497,-0.291607267281219,-0.292229355864056,0.0474192645624487,0.241895596255163,-1.39510708752721
07/13/2012,-0.324108737064024,-0.313884379948039,-0.317520596432311,0.0318165118766104,0.229874215237678,-1.39452051961166
07/20/2012,-0.347939322599653,-0.329816422642473,-0.343384554367613,0.0146841189036928,0.219234192610774,-1.39432309302044
07/27/2012,-0.369280366959264,-0.34376659364365,-0.367619275711565,-0.00229362008289948,0.209847254293966,-1.39447406257981
08/03/2012,-0.390675986050385,-0.364185290703083,-0.390750131694562,-0.0199611587149652,0.201767574917445,-1.39493517076569
08/10/2012,-0.409818025247671,-0.390629526315784,-0.411619488973067,-0.0371233259679154,0.194793600954031,-1.39567203098404
08/17/2012,-0.427978949809439,-0.418669714003038,-0.430543015672085,-0.0541276888882921,0.187993955089148,-1.39665415805644
08/24/2012,-0.446021849731723,-0.444988626167454,-0.447852182151361,-0.0714139654577117,0.180828244927758,-1.39785368479895
08/31/2012,-0.463355936854584,-0.466129323477574,-0.463338168626033,-0.0886375189842671,0.17265329037541,-1.39924409364046
09/07/2012,-0.481774657574898,-0.486729320154988,-0.478253714729708,-0.105830184683495,0.162544203070007,-1.40079951293579
09/14/2012,-0.501002450706588,-0.510491800103556,-0.493099640709569,-0.12218023787501,0.150241065859893,-1.40249297168382
09/21/2012,-0.517181196087133,-0.5371863659074,-0.506745177277604,-0.135644234047539,0.136275963121437,-1.40429547176955
09/28/2012,-0.530250110387479,-0.564214058773468,-0.518909033773356,-0.144429605725586,0.117871067790885,-1.40617548610022
10/05/2012,-0.5412682070443,-0.589671034983936,-0.530984769161086,-0.149169364245373,0.097053924533512,-1.40810268486063
10/12/2012,-0.548232250489397,-0.604702657672591,-0.541771717514396,-0.148830064190744,0.0733045658846234,-1.41003766577075
10/19/2012,-0.55237621515923,-0.609266462343,-0.551357258441279,-0.144610619778771,0.046745301115975,-1.41194943897171
10/26/2012,-0.552195818269316,-0.602301806796501,-0.559109632142953,-0.136639485876402,0.0178116614408526,-1.41380667869724
11/02/2012,-0.550924992872574,-0.593062030880318,-0.565666603694888,-0.127755876478376,-0.0134638144510169,-1.41557964792986
11/09/2012,-0.549073976904046,-0.586405136216307,-0.570566145782445,-0.119711274857029,-0.0469857993724716,-1.41723889351281
11/16/2012,-0.548553676712406,-0.58464584776463,-0.574344438889124,-0.114611519743829,-0.0824393270211964,-1.41875379110536
11/23/2012,-0.552299121547568,-0.591676331679311,-0.577063796082674,-0.11542797604612,-0.119566132843116,-1.42008991430909
11/30/2012,-0.557975618876889,-0.599470055420577,-0.578465004730313,-0.121104512478303,-0.157706385007758,-1.42120730178812
12/07/2012,-0.566483087977686,-0.607018439584103,-0.579235218341698,-0.131849374784535,-0.196185885051958,-1.42205898496654
12/14/2012,-0.577911291055818,-0.615079236045867,-0.580321410369018,-0.146835393147739,-0.233834757333845,-1.42258893070876
12/21/2012,-0.590342193043307,-0.623067141576434,-0.581928557995401,-0.163650201105898,-0.269913155576765,-1.4227318316234
12/28/2012,-0.602416453039583,-0.631497937865539,-0.58516994956471,-0.180034799951471,-0.302591057451732,-1.42241541036779
01/04/2013,-0.616991860510697,-0.645928720226345,-0.590947479641693,-0.196510619788121,-0.331076026923398,-1.42156258486784
01/11/2013,-0.629721622434704,-0.659665109565542,-0.597708558141486,-0.21050079727595,-0.354108821529065,-1.42008564156563
01/18/2013,-0.639268449389022,-0.668709197395553,-0.604255493704475,-0.221213918102562,-0.371390874024314,-1.41791352759004
01/25/2013,-0.646029070354487,-0.672510868350155,-0.609616168304107,-0.229226392204978,-0.38311919747575,-1.41497904809133
02/01/2013,-0.64956195354053,-0.670146134442812,-0.613283313674555,-0.234434337265637,-0.389785161787164,-1.41122900690436
02/08/2013,-0.650834544659265,-0.666269060112718,-0.615707243496217,-0.237335134743904,-0.392264161879058,-1.40663007333846
02/15/2013,-0.652192941518931,-0.66863723580959,-0.617008956267897,-0.239801972224994,-0.392008725171736,-1.401170398375
02/22/2013,-0.653144865486513,-0.678080117542691,-0.617051672701356,-0.242221645209903,-0.38996729492396,-1.39486136155579
03/01/2013,-0.653524699263648,-0.69280196305859,-0.615645410934212,-0.245372098621222,-0.387036481278645,-1.38774036241287
03/08/2013,-0.655742278832704,-0.714480984312278,-0.613842889648198,-0.250989298975672,-0.384031275137205,-1.37986970692212
03/15/2013,-0.658584838455341,-0.733150113385329,-0.611723115023364,-0.258951801289529,-0.381124904456474,-1.37133740385012
03/22/2013,-0.661561795673422,-0.745641920193913,-0.609053256144676,-0.269022721718871,-0.379483451084214,-1.36225617539063
03/29/2013,-0.666235451455348,-0.75508578948674,-0.607724675817416,-0.282027201627426,-0.377705132162321,-1.35275714770214
04/05/2013,-0.673447387150123,-0.76344241203117,-0.607600315427225,-0.297434661566442,-0.377734127688862,-1.34297740360374
04/12/2013,-0.683900083625117,-0.77391834704046,-0.609379846075557,-0.314774164695918,-0.379710754674064,-1.33308019745853
04/19/2013,-0.694603969597538,-0.787126366157122,-0.61084040877971,-0.332388394864792,-0.384131499991757,-1.32320368634733
04/26/2013,-0.706814133282489,-0.804739411143217,-0.612589663833382,-0.349172883005412,-0.392204803927196,-1.31347898911008
05/03/2013,-0.716587079237664,-0.820610822383495,-0.611991874257774,-0.363036697782148,-0.404326514515861,-1.30402024098082
05/10/2013,-0.721552200468884,-0.831049392545316,-0.608101754511131,-0.371733178421265,-0.421473553643604,-1.29491913584351
05/17/2013,-0.719307218064371,-0.828700403473269,-0.59957413846471,-0.37387842957541,-0.444197179059155,-1.28624470000348
05/24/2013,-0.709795720104596,-0.81227709053493,-0.586711643772478,-0.369605375183062,-0.472171645350686,-1.27804499805265
05/31/2013,-0.6936823605714,-0.782595320263791,-0.570064501017513,-0.359772550704149,-0.505167605436454,-1.27034713257361
06/07/2013,-0.674241843185504,-0.744037104340202,-0.551826960422371,-0.346686147810614,-0.54213195442388,-1.26315985248854
06/14/2013,-0.655426065617256,-0.705631733368721,-0.534957345109381,-0.33258112521597,-0.58215939320247,-1.25647579228601
06/21/2013,-0.639905767577051,-0.676893833613461,-0.520887959656802,-0.320550895858603,-0.622556359211876,-1.25027266159144
06/28/2013,-0.632562325328632,-0.665394818150384,-0.512468439570829,-0.312087998743724,-0.663760318838787,-1.24451794305475
07/05/2013,-0.632760407223759,-0.672012298235176,-0.510652637239121,-0.307913916598334,-0.701644081320401,-1.23917195363055
07/12/2013,-0.640086990996573,-0.693439790472237,-0.51493176130459,-0.307918282993347,-0.734774821237548,-1.23418585715846
07/19/2013,-0.652123161088154,-0.722273029241482,-0.523580720506603,-0.311007758333588,-0.761540531562638,-1.22950580950525
07/26/2013,-0.663718957001385,-0.747565700136291,-0.532981657929504,-0.315161796955171,-0.780572492164669,-1.22507645020479
08/02/2013,-0.671841752128815,-0.761779342656948,-0.540686117586839,-0.318911260466369,-0.790937088964681,-1.22083898156768
08/09/2013,-0.675716284877482,-0.765093595873447,-0.54588338897955,-0.321414230679823,-0.792190379201104,-1.21673426682899
08/16/2013,-0.674949348930184,-0.759098060815269,-0.547513378423101,-0.322679921576555,-0.784189745726419,-1.21270456514926
08/23/2013,-0.671049088374193,-0.750579913748654,-0.546859091889918,-0.322963586402549,-0.767073060205411,-1.20869453054541
08/30/2013,-0.667176717443393,-0.745475098162515,-0.546448813478842,-0.323201368629348,-0.741403399176349,-1.20465274702563
09/06/2013,-0.665547019184244,-0.74637316351851,-0.547493667136122,-0.324516835974447,-0.708753280692889,-1.20053312345492
09/13/2013,-0.667554334272815,-0.752218720361638,-0.551759385119094,-0.327423046016671,-0.670417406406624,-1.19629591028954
09/20/2013,-0.672408745159247,-0.759391491113092,-0.558544365648441,-0.332150664918483,-0.628499768189079,-1.19190958922341
09/27/2013,-0.679870618213419,-0.765410771198494,-0.568162126950962,-0.338614299148253,-0.584996743220475,-1.18735172215822
10/04/2013,-0.689542860425537,-0.770223109775603,-0.579590631731666,-0.346861054053101,-0.542422814536239,-1.18260791850491
10/11/2013,-0.701800683024857,-0.778275537606954,-0.593230019604311,-0.3567255765757,-0.502333939349251,-1.17767477514061
10/18/2013,-0.715717869189871,-0.791554186573263,-0.608030289660327,-0.36774082168812,-0.466289290550417,-1.17255834010004
10/25/2013,-0.729493113841496,-0.809407760996599,-0.62286689598363,-0.379066911743671,-0.434803732962698,-1.16727375391897
11/01/2013,-0.74135773881624,-0.829119424659613,-0.63631141227633,-0.389682804785785,-0.408476653233726,-1.16184558757584
11/08/2013,-0.751908266553542,-0.848144593249659,-0.647658993844143,-0.399901828950717,-0.387477338461591,-1.15630856069871
11/15/2013,-0.760762010401668,-0.861677005007916,-0.656580395921953,-0.409387200969055,-0.370950814470413,-1.15070642383206
11/22/2013,-0.767463400992448,-0.869182004008684,-0.662473685424772,-0.417939030474645,-0.358013216727968,-1.14509200636566
11/29/2013,-0.772778863259311,-0.874200251150783,-0.665716821507893,-0.425646769735342,-0.347630562627291,-1.13952684128369
12/06/2013,-0.77655324205909,-0.880755607269593,-0.667066236451744,-0.431849611742052,-0.338384340908019,-1.13408020910778
12/13/2013,-0.779640421502887,-0.890997163562835,-0.667768702518875,-0.436306355915598,-0.329017284617406,-1.12882898658659
12/20/2013,-0.781541568089041,-0.904270116994543,-0.668193712172085,-0.438472130802838,-0.318584701767952,-1.12385621241291
12/27/2013,-0.782444634358587,-0.915699541804107,-0.668570356270934,-0.438665885288277,-0.306652173162162,-1.11924702460336
01/03/2014,-0.780110737681795,-0.918951387895032,-0.668969631493508,-0.434989630622639,-0.292728109683187,-1.11508811626582
01/10/2014,-0.777369900548758,-0.912927000788079,-0.670866033556226,-0.429446188268066,-0.277415706771499,-1.11146878134346
01/17/2014,-0.773201862174386,-0.899586260841407,-0.672985184515167,-0.42270984953082,-0.261159960072721,-1.10846316629307
01/24/2014,-0.768914822224511,-0.884880401817508,-0.675969262679129,-0.415653791696223,-0.245168556661942,-1.1061377634996
01/31/2014,-0.766225109326217,-0.876335200772186,-0.680041315904856,-0.409771182607293,-0.230638895041621,-1.10454437735875
02/07/2014,-0.766755972030668,-0.877890961136434,-0.68579619214022,-0.405891361537677,-0.218927404091549,-1.10371368071298
02/14/2014,-0.770501885967342,-0.886009032003689,-0.692957918897046,-0.403855460259677,-0.211379540062724,-1.10365343598969
02/21/2014,-0.774791404755462,-0.893619779927701,-0.699630584086493,-0.402590984893512,-0.209150307707,-1.10434614108004
02/28/2014,-0.77897501087496,-0.895106790691161,-0.705439102080596,-0.401226848505371,-0.213100302907823,-1.10574582119444
03/07/2014,-0.781950476927384,-0.885680343895695,-0.710235153538171,-0.398676181047414,-0.223209780068078,-1.10777855145484
03/14/2014,-0.782407131499494,-0.869125173526125,-0.713146768746273,-0.394527160031626,-0.238815292927457,-1.11034095198434
03/21/2014,-0.781511169199846,-0.85147450682088,-0.714558688594994,-0.389279085749721,-0.259193325839192,-1.11330069593212
03/28/2014,-0.778727882993302,-0.835712030254417,-0.714996061689493,-0.382607764132747,-0.282643204223382,-1.11650349172571
04/04/2014,-0.776840590771546,-0.826973056615432,-0.715467591135875,-0.376506190171156,-0.307419527727588,-1.1197858381053
04/11/2014,-0.774286620002518,-0.820991097964437,-0.71582727068849,-0.370482866991096,-0.331956799293254,-1.12295300177038
04/18/2014,-0.772433181185125,-0.814516182689131,-0.716740594247285,-0.365344930759398,-0.355053461591541,-1.12583870991072
04/25/2014,-0.771822750036019,-0.806168945948505,-0.718507343231989,-0.361829416468168,-0.375111224355956,-1.12828298028327
05/02/2014,-0.77314684738883,-0.797521012699791,-0.721192441712424,-0.36052712515793,-0.390966401601703,-1.13014538901855
05/09/2014,-0.776105986815622,-0.791039894818176,-0.724732447161094,-0.361176823615796,-0.401550990050382,-1.13131229150491
05/16/2014,-0.78031575335949,-0.791497794791752,-0.728383202510948,-0.363903048868168,-0.405691700635541,-1.13169798194945
05/23/2014,-0.786543174135651,-0.80103418044845,-0.732170454810109,-0.368548380345251,-0.403253547808128,-1.1312435666352
05/30/2014,-0.792374745338492,-0.814618728506894,-0.73551879004934,-0.37345515165429,-0.393451454766961,-1.12991805104604
06/06/2014,-0.795752947206048,-0.827381179989564,-0.736721533470079,-0.377564185411214,-0.377034961194121,-1.12771543919958
06/13/2014,-0.795970944736224,-0.834743576744016,-0.735489403123265,-0.380382987622135,-0.354429146487509,-1.12465268813844
06/20/2014,-0.792648435927056,-0.83394708884017,-0.731562705258757,-0.381251051666513,-0.327631585892565,-1.12076828285334
06/27/2014,-0.785720439308217,-0.825662224984465,-0.725106313532329,-0.380262926832021,-0.298078861539794,-1.11611656028085
07/04/2014,-0.775814246354747,-0.812556544872613,-0.716311372654935,-0.377373835341198,-0.26893066982858,-1.11075838225942
07/11/2014,-0.764384714816501,-0.798177375268547,-0.706339660451597,-0.37295406936807,-0.242778817141047,-1.10477224738974
07/18/2014,-0.752351079915585,-0.784662376519476,-0.696108214980837,-0.36729175820232,-0.22165693364363,-1.09823300281548
07/25/2014,-0.741829575052698,-0.774537653541535,-0.687375461775921,-0.360881954917722,-0.207107100064951,-1.09121431001281
08/01/2014,-0.733347580727939,-0.767499590281493,-0.680533972576952,-0.353850848573131,-0.199972978470131,-1.08378838097373
08/08/2014,-0.728413592665859,-0.76768678555823,-0.67617638731352,-0.34696036501121,-0.19994673849282,-1.07602388182683
08/15/2014,-0.727927109618149,-0.774670121695254,-0.675083731780161,-0.33990805814119,-0.20631204486465,-1.06798552983475
08/22/2014,-0.727675416453627,-0.784690036966372,-0.674690195169148,-0.331423893215249,-0.217057738770137,-1.05973550257214
08/29/2014,-0.725233773785153,-0.793985462937891,-0.673406911208211,-0.32072378521471,-0.230091007010982,-1.05133429559016
09/05/2014,-0.719331195337942,-0.80039209595944,-0.66935310509767,-0.308421104506671,-0.243151406151407,-1.04284123846656
09/12/2014,-0.708565930457079,-0.797014658265077,-0.661749264109261,-0.294742054668687,-0.253579500453693,-1.0343161696783
09/19/2014,-0.693352288652154,-0.784073976415948,-0.650576157007083,-0.280902136828111,-0.259422841451348,-1.02581939128506
09/26/2014,-0.675882419442536,-0.763632861585236,-0.63730432006813,-0.268275277721769,-0.259839312213476,-1.01741130649626
10/03/2014,-0.659481835835284,-0.743215752923305,-0.623767166778944,-0.258767486053024,-0.254714255745544,-1.009148563979
10/10/2014,-0.647556311044697,-0.728760147311726,-0.613558034392098,-0.252771512759913,-0.244652432157861,-1.00109354911769
10/17/2014,-0.639465921492034,-0.722121759492003,-0.606860060870495,-0.249538618553565,-0.231250162226871,-0.993291147106298
10/24/2014,-0.640713239540677,-0.729326054295051,-0.607641799474842,-0.249634220379323,-0.216372525977576,-0.98578066672257
10/31/2014,-0.645856856275913,-0.743167049722274,-0.612075915756659,-0.251066805191019,-0.201428181465805,-0.978590435954044
11/07/2014,-0.653002221597849,-0.758762677207116,-0.618667771594951,-0.25214794509196,-0.188207789264112,-0.971736915525531
11/14/2014,-0.657968467188025,-0.768025922169711,-0.624176561352095,-0.251073304710204,-0.177421196056378,-0.965225532458531
11/21/2014,-0.657221828287274,-0.765772503049421,-0.62549269631625,-0.246219204915789,-0.170146285825579,-0.959052237253244
11/28/2014,-0.650558395519656,-0.753457719744451,-0.621082408026434,-0.237684204132001,-0.167119033509651,-0.953204157841437
12/05/2014,-0.637359550324174,-0.733416941643073,-0.610968400221069,-0.224925226313342,-0.168120450789685,-0.947661368172312
12/12/2014,-0.61717038823925,-0.708342412076539,-0.594780056386395,-0.208258768824365,-0.17295503235074,-0.942398483284998
12/19/2014,-0.593942414295983,-0.684876254557793,-0.575065399903811,-0.189670827029223,-0.181262831023355,-0.937385591791719
12/26/2014,-0.571855311177768,-0.66574582811032,-0.554525620307445,-0.17147976225947,-0.192752341335036,-0.932590521449068
01/02/2015,-0.549277261880143,-0.64798846745959,-0.533959962294676,-0.152968862063528,-0.20692839281285,-0.92798034316863
01/09/2015,-0.530907208917945,-0.631807137524888,-0.515992404734307,-0.137151472473725,-0.223330130657541,-0.923522360785979
01/16/2015,-0.516289644432296,-0.614815227087174,-0.500909831607571,-0.124255242614792,-0.241494320753413,-0.919181236659224
01/23/2015,-0.507910472322629,-0.601233697775307,-0.490810124627606,-0.115452042917732,-0.260147873315477,-0.91492727623887
01/30/2015,-0.504545251289126,-0.592789278287036,-0.485211959717662,-0.110501137587675,-0.278080689635941,-0.910731742398096
02/06/2015,-0.506030672745152,-0.591450958732631,-0.484396672760456,-0.108875415668367,-0.294165458802109,-0.906568829452952
02/13/2015,-0.510740893251904,-0.596586298711345,-0.487542446044798,-0.109891363715478,-0.306461898954092,-0.902416032491011
02/20/2015,-0.517594657409196,-0.605650240247253,-0.494008982462686,-0.112394338886434,-0.314254694433336,-0.898253810824058
02/27/2015,-0.524787798831802,-0.613464655911949,-0.502465427184608,-0.115289613711988,-0.316829635642517,-0.89406511814027
03/06/2015,-0.52989609210826,-0.614844274491243,-0.511048394896232,-0.11719519113364,-0.314372398137324,-0.889835379799201
03/13/2015,-0.533700409142856,-0.611535227779126,-0.519505533391086,-0.118247682255754,-0.307299324332414,-0.885551842456853
03/20/2015,-0.536986400112079,-0.607033156950624,-0.527144399122588,-0.11902931851976,-0.296623585812239,-0.881203377700531
03/27/2015,-0.538851129860293,-0.604126912403055,-0.534641492475726,-0.118106884630564,-0.283223078981136,-0.876780672578696
04/03/2015,-0.540526831805613,-0.604550127207456,-0.54111111252528,-0.117089598900986,-0.268534500775871,-0.872275911715239
04/10/2015,-0.542635513033035,-0.607441096509791,-0.547325372569285,-0.116043868206858,-0.25366044576196,-0.86768104975096
04/17/2015,-0.544050008779591,-0.607899386673882,-0.552655333991211,-0.114562776828846,-0.24013077745338,-0.862991707994374
04/24/2015,-0.546107870806913,-0.605900127355681,-0.557053515165111,-0.113881551563865,-0.229053698559167,-0.858205227968684
05/01/2015,-0.54708780036766,-0.59816354968518,-0.559680109995787,-0.113219866954594,-0.22159953040016,-0.853320673729782
05/08/2015,-0.547012660793972,-0.587874186802029,-0.560826648527549,-0.11246817036585,-0.218106271021081,-0.848339924401111
05/15/2015,-0.547431970307822,-0.581829154449886,-0.56143080602402,-0.112130874185791,-0.218509742604227,-0.843267163288926
05/22/2015,-0.548008942235961,-0.580637802968515,-0.561620480966586,-0.111679641193611,-0.222534129011098,-0.838108722890913
05/29/2015,-0.547788635098394,-0.582117098500021,-0.561105262604751,-0.11070930442916,-0.228866497109021,-0.832873123385261
06/05/2015,-0.547102020205145,-0.583162064643638,-0.560422955655387,-0.108985429880421,-0.236069680671787,-0.827570714313703
06/12/2015,-0.545976028903021,-0.579404908283234,-0.559885814363655,-0.10604459641987,-0.242591303943084,-0.822213509403928
06/19/2015,-0.543258505705515,-0.568190321807112,-0.558954574165101,-0.101437404746567,-0.246228685879411,-0.816814985804846
06/26/2015,-0.540564604695147,-0.554559166843498,-0.558359869935748,-0.0954304495669066,-0.245516665735177,-0.811389205193117
07/03/2015,-0.535394272444807,-0.538519268229941,-0.556935274744568,-0.086741348437661,-0.239008831815796,-0.805949642723566
07/10/2015,-0.530386113518303,-0.527912434375582,-0.556625232394221,-0.0756622541960897,-0.225474530809112,-0.800510850368395
07/17/2015,-0.524976564412675,-0.523689551138316,-0.555762425853847,-0.0630207433215564,-0.204346186330134,-0.795083933994222
07/24/2015,-0.515273762308823,-0.518001181440253,-0.551743379064762,-0.0480795637386699,-0.175510467807171,-0.789678062387959
07/31/2015,-0.500568611093764,-0.50622877421142,-0.54338257476319,-0.0316489447220568,-0.139677881627916,-0.784299742976804
